prompt_index,prompt,rank,event_id
12,"I want to do something fun in Queens",16,a08204a8-01bd-f111-e0ab-84d8ae9fb4a7
12,"I want to do something fun in Queens",17,9220ce1e-657e-fa58-7171-54be24971ec3
12,"I want to do something fun in Queens",18,a75edaab-ec90-53a0-131c-d33fba5766b1
12,"I want to do something fun in Queens",19,b8cdb2af-faa1-8229-4126-b7a0b0950e6a
12,"I want to do something fun in Queens",20,710e8823-bb13-c4ea-60ba-13a4808bb707
12,"I want to do something fun in Queens",21,a5ea3afd-d72d-376d-81db-88b5eb16aaa2
12,"I want to do something fun in Queens",22,a626f641-c74b-1e6c-d959-df7fcc0410c3
12,"I want to do something fun in Queens",23,53252c96-bfe1-aaca-2f84-f0583f64a05e
12,"I want to do something fun in Queens",24,74476dbd-d596-cc09-8622-7e52c1111a74
12,"I want to do something fun in Queens",25,21400fcd-7dd9-7aac-ad2c-a95ff8824d44
12,"I want to do something fun in Queens",26,9efc305f-2403-e356-9f7b-1b6acad9b19f
12,"I want to do something fun in Queens",27,4ecb8916-1954-ad39-af55-e1d97e86b59a
12,"I want to do something fun in Queens",28,9ea168ff-618e-ff06-6523-65f4936e3f9f
12,"I want to do something fun in Queens",29,f5616214-2b8f-641c-580b-81def0576e78
12,"I want to do something fun in Queens",30,cbac8f21-aa4b-6b73-d6f1-8909606ebb69
12,"I want to do something fun in Queens",31,3ace9c2a-63e3-5617-a68c-106e5c390e0e
12,"I want to do something fun in Queens",32,9557c937-cc6c-39a1-298d-5ba4961fd448
12,"I want to do something fun in Queens",33,4258b175-b0a7-c980-6739-aea704048854
12,"I want to do something fun in Queens",34,7b95d0da-5ecf-a08e-e8e7-29908d935adf
12,"I want to do something fun in Queens",35,bebe8779-b542-d7bd-26e7-f0c85f305d21
12,"I want to do something fun in Queens",36,860e65c6-2261-a1f5-d030-f375f231f536
12,"I want to do something fun in Queens",37,9ad48c1e-d585-e3cb-98f2-556988d0b1d7
12,"I want to do something fun in Queens",38,4713920c-4284-acdd-8500-589b36c51c05
12,"I want to do something fun in Queens",39,ceaf1af0-3f35-68b0-8885-6be49c63a890
12,"I want to do something fun in Queens",40,0e75f573-f5e1-90f0-584f-1d6de521d8ce
12,"I want to do something fun in Queens",41,728ae5d1-3b04-57a6-c146-9b3970a63262
12,"I want to do something fun in Queens",42,5445cf6b-2f49-962a-4150-9ce71a15e362
12,"I want to do something fun in Queens",43,a9a30d00-2791-9b18-98f2-1d23f99f9664
12,"I want to do something fun in Queens",44,f182c736-0fb0-7513-b347-8ddd33624942
12,"I want to do something fun in Queens",45,4fa28fa4-3be4-b56a-5561-919d71a393f1
12,"I want to do something fun in Queens",46,acc56d70-3f69-4388-7377-d3e11ab3658f
12,"I want to do something fun in Queens",47,e735ac83-704f-6683-c86a-68d117a7e493
12,"I want to do something fun in Queens",48,3dc534f1-67e3-72e8-302e-cc85b2c019a1
12,"I want to do something fun in Queens",49,36a5bc5e-f42e-c5f6-96af-30545cf04a24
12,"I want to do something fun in Queens",50,a6650b0b-825d-8573-0f12-79f3aaadbd78
12,"I want to do something fun in Queens",51,1334194d-8340-735c-a765-a92592022cda
12,"I want to do something fun in Queens",52,fd242173-cd37-577c-dc25-15bbd5ce0e32
12,"I want to do something fun in Queens",53,22d32ea5-99bd-bdaa-335c-b42ca7a15a94
12,"I want to do something fun in Queens",54,3e6cdd58-a6b1-e8e7-da31-584294e9bf00
12,"I want to do something fun in Queens",55,f30807ca-276a-55fb-119e-dae5ee0ad500
12,"I want to do something fun in Queens",56,09d84fbd-c6e6-8992-fdd6-81ea98836d53
12,"I want to do something fun in Queens",57,3a967291-e244-0a2e-400c-49dc8d1c60e1
12,"I want to do something fun in Queens",58,7c99ceb9-4f12-7d27-b2d8-e177e1bc0bd5
12,"I want to do something fun in Queens",59,9b27f92d-8814-a8a2-a37b-ccd89b4e8aa3
12,"I want to do something fun in Queens",60,88ce72df-507c-f6ab-d827-e3d4b385f5d1
12,"I want to do something fun in Queens",61,4731de51-4fd8-c601-5198-de2ebda8ad48
12,"I want to do something fun in Queens",62,0b5941e6-35bf-aec7-11a8-6599ed9d06d4
12,"I want to do something fun in Queens",63,6cccfca3-6842-3d7a-7b64-d9f19b312ed3
12,"I want to do something fun in Queens",64,4f4bf320-9cc9-9804-5abd-f9b2f1ad7ea8
12,"I want to do something fun in Queens",65,5c184e0b-e443-cc4f-6610-8d226b944e71
12,"I want to do something fun in Queens",66,1967b1f6-b731-5204-30df-55e7c94fdb62
12,"I want to do something fun in Queens",67,c06f8d01-ca4d-80d1-f6dc-c1dc7505aafc
12,"I want to do something fun in Queens",68,05e515da-18d3-9144-3a92-40e1a6d918f2
12,"I want to do something fun in Queens",69,a017c7a6-eb76-c8d7-397b-6ec04a812d6e
12,"I want to do something fun in Queens",70,75fd3a7c-40ca-7a25-3659-4b3b19c4c284
12,"I want to do something fun in Queens",71,c962501a-9c3b-6850-9375-c50624cd3b7d
12,"I want to do something fun in Queens",72,7bfd085f-10a7-fda1-a532-c6399673a4b0
12,"I want to do something fun in Queens",73,44d9598c-e5e5-24bf-cb82-c3f55bdea0cf
12,"I want to do something fun in Queens",74,e34a20bd-d7e6-1921-5562-29fcf73e2247
12,"I want to do something fun in Queens",75,1a5a7623-9e08-8d4b-0444-025f31a7a5bb
12,"I want to do something fun in Queens",76,329e9878-b3fa-998d-9d87-b877a5e0f2a0
12,"I want to do something fun in Queens",77,6a410d8f-4b7c-2577-d682-3f44614d4078
12,"I want to do something fun in Queens",78,95cb1f5c-cdbb-6c20-0ad4-a2b526ffa11c
12,"I want to do something fun in Queens",79,6a046a68-7cc8-4e6c-17e8-820de4fa9954
12,"I want to do something fun in Queens",80,ee3a0227-42ab-20fc-b644-bfcf0576de9e
12,"I want to do something fun in Queens",81,c39d9e80-afd3-691e-3de1-648fe047cd58
12,"I want to do something fun in Queens",82,f2cc6e39-8cc9-41d2-28e5-be712f0559eb
12,"I want to do something fun in Queens",83,2835458f-34ad-f8e8-3de5-d3139d9c9308
12,"I want to do something fun in Queens",84,3581f6f9-d74f-2930-7cbf-82903d7fd9b4
12,"I want to do something fun in Queens",85,6418710b-2ea0-72e6-8595-e151019b385d
12,"I want to do something fun in Queens",86,d3900eec-934d-8984-a469-54e23466866c
12,"I want to do something fun in Queens",87,00ea635a-2b98-2bb9-f855-97d27bbfb62a
12,"I want to do something fun in Queens",88,865b15bf-64fd-f5e7-2bfd-5476b2dabc49
12,"I want to do something fun in Queens",89,44de4add-cfc4-8468-cd3e-4cda8629489c
12,"I want to do something fun in Queens",90,8c2fc2ce-6a0d-26ed-dabe-01809d6f343a
12,"I want to do something fun in Queens",91,89b77fed-45f4-0a4f-ea5b-75613d2a95ee
12,"I want to do something fun in Queens",92,a966d80e-82c3-987c-2646-e96d72ba68f7
12,"I want to do something fun in Queens",93,9e66d722-da84-f120-50cb-3f3188a8f71b
12,"I want to do something fun in Queens",94,db8b8866-bc29-71b1-33db-c42fa9dff41e
12,"I want to do something fun in Queens",95,9e2de9ee-5504-8017-d25b-389edfd2a90c
12,"I want to do something fun in Queens",96,592ba703-d5d6-6c8a-a9b4-921bf88c9eab
12,"I want to do something fun in Queens",97,39cb07be-3270-182f-f7d8-89392d3eef7b
12,"I want to do something fun in Queens",98,1eb0f0c1-9eaa-1744-abe8-85d0811a1228
12,"I want to do something fun in Queens",99,6fb6e243-0d52-a128-746f-35141073c4d9
12,"I want to do something fun in Queens",100,22065ce8-c1a2-483d-63a3-8b2ab48a235d
12,"I want to do something fun in Queens",101,7128204d-a474-c210-c381-776af0773eec
12,"I want to do something fun in Queens",102,b93a6dc0-3c4e-b2a4-dd62-f43dc782e58f
12,"I want to do something fun in Queens",103,6f3baf38-daea-8ef1-90bd-f1c9bcb02073
12,"I want to do something fun in Queens",104,609139e9-e7fd-e530-5792-811d9ea498d0
12,"I want to do something fun in Queens",105,87095fd8-ff8f-68d8-2fff-6538d15da977
12,"I want to do something fun in Queens",106,afa5ceef-cc5c-3314-4b38-c1559d0bcd98
12,"I want to do something fun in Queens",107,b199f9fe-95a1-a543-8fa0-a0faf4e2c961
12,"I want to do something fun in Queens",108,c0446d09-a979-c31f-e499-119794a953a5
12,"I want to do something fun in Queens",109,33b13dc9-3ecb-79aa-80e8-ec1914076ede
12,"I want to do something fun in Queens",110,4632fe90-3f94-55e4-ee73-e9cae46e56d6
12,"I want to do something fun in Queens",111,4688d4dc-36eb-96bf-1536-d2b6b6a5691e
12,"I want to do something fun in Queens",112,820ebb62-a7ff-a8b2-72cd-a0914779e710
12,"I want to do something fun in Queens",113,c127af7c-9ffb-70f1-d3ee-33d4a5637e72
12,"I want to do something fun in Queens",114,b025d77d-0acb-7068-18d6-a85473cdcc2c
12,"I want to do something fun in Queens",115,d48756a2-ddb4-fa26-d550-90a791013fc6
12,"I want to do something fun in Queens",116,e1aa20c4-90fe-e8a7-925a-ff17f1edb48b
12,"I want to do something fun in Queens",117,08a16fca-2eaf-013d-1d73-75a970d077ac
12,"I want to do something fun in Queens",118,96f46f0d-7cd8-877a-bd8b-c266ea7edcd9
12,"I want to do something fun in Queens",119,4f3969e8-fdef-1e43-8938-42c0d3b6326a
12,"I want to do something fun in Queens",120,d8e74e10-db6d-b27b-52ad-9fe764c24d04
12,"I want to do something fun in Queens",121,3f0b7041-c770-6dff-58ed-6668505a88a0
12,"I want to do something fun in Queens",122,69a54b21-a995-3902-5412-bf466e80521d
12,"I want to do something fun in Queens",123,163f83fd-6326-9f76-2efd-5c945094fd83
12,"I want to do something fun in Queens",124,e142b5fc-3991-84fb-dc10-304c76ee9722
12,"I want to do something fun in Queens",125,df699610-4e77-1cd8-bcc9-d37dc59bcb33
12,"I want to do something fun in Queens",126,b516784e-ea19-632e-4a25-c3b5c0fcd5b0
12,"I want to do something fun in Queens",127,fee6b9cc-af04-53e2-5da3-a30957c3b5bf
12,"I want to do something fun in Queens",128,af04f44d-3400-db4d-1626-5a4b0a9fb82b
12,"I want to do something fun in Queens",129,bb203aaa-6b32-bab8-4979-b68557ca28ee
12,"I want to do something fun in Queens",130,d4aee0fe-6bb6-f0b2-725f-d6354ec22d7c
12,"I want to do something fun in Queens",131,43db1f46-e59e-bee4-83d5-840f2d848e4d
12,"I want to do something fun in Queens",132,519f9004-b3d2-0f4e-c2ec-64f381d5b78a
12,"I want to do something fun in Queens",133,0d5a099e-5133-eb13-083e-41e523ab060f
12,"I want to do something fun in Queens",134,f0d2f273-1cc6-6d2f-e17e-eb3a74a6e614
12,"I want to do something fun in Queens",135,a59027a7-34b8-e71a-118f-62760c4be1d0
12,"I want to do something fun in Queens",136,af18d9a4-0efd-fcfc-9466-96920367e468
12,"I want to do something fun in Queens",137,92bb263d-03ee-0daa-b782-03ae0ea0e721
12,"I want to do something fun in Queens",138,d5541273-c98b-38d8-4f55-8a431cca7a86
12,"I want to do something fun in Queens",139,06fec95f-4717-99f2-fdd7-e907724ec2fe
12,"I want to do something fun in Queens",140,bc160866-0c57-ed6a-0350-8cbeb5058117
12,"I want to do something fun in Queens",141,43468f08-8f3d-b62b-9188-625ec700b568
12,"I want to do something fun in Queens",142,d4e8f62b-2f0a-7238-1a78-6cd602d66f1b
12,"I want to do something fun in Queens",143,32ebed19-f766-1a9b-8b61-e3dbef51fcf3
12,"I want to do something fun in Queens",144,6cc59e2c-cfc3-1d52-34e2-5e7fb53da047
12,"I want to do something fun in Queens",145,1f6e7c24-c5ae-5874-0127-3fdcd262d12b
12,"I want to do something fun in Queens",146,dc957c37-f21c-a287-1855-c7318197934c
12,"I want to do something fun in Queens",147,4ec43660-ba8f-dd3f-de3c-d3b9c91afae9
12,"I want to do something fun in Queens",148,addee137-39dc-4459-ac41-0c22b5f3e888
12,"I want to do something fun in Queens",149,66366f45-7040-1f76-6935-82f18ce0f893
12,"I want to do something fun in Queens",150,a1ca0675-b0f1-6219-c6d2-f3da08c8e362
12,"I want to do something fun in Queens",151,ffea48df-d1e4-b6e8-f7aa-40d7f2129090
12,"I want to do something fun in Queens",152,97cbb47e-fb1e-2297-940a-f821429a8b9c
12,"I want to do something fun in Queens",153,255f525e-b7e4-d616-691d-20e3c75b471b
12,"I want to do something fun in Queens",154,75bed6c5-8265-1010-d675-3a36b406041a
12,"I want to do something fun in Queens",155,1fc825e3-14d5-2cb5-f1e2-277ab031cdea
12,"I want to do something fun in Queens",156,6cd23ef6-184a-acc0-8008-1a0bd8a30f2c
12,"I want to do something fun in Queens",157,49253d71-283c-83db-1b1a-272ca877f10b
12,"I want to do something fun in Queens",158,d2e474b0-4680-59b7-c5b6-43adb6044d91
12,"I want to do something fun in Queens",159,b835a9ea-a3db-1d27-8da9-698e166deaa2
12,"I want to do something fun in Queens",160,983b59c9-c007-5732-1148-ab2e2af2fe2f
13,"What's happening at Bryant Park?",1,ecae58ac-469e-e067-6f79-0220fa00a0e8
13,"What's happening at Bryant Park?",2,28ee3e11-2a9a-a2ea-9676-7e0b24c0ccaa
13,"What's happening at Bryant Park?",3,75caad92-0f1b-9f2a-d692-32d399efe152
13,"What's happening at Bryant Park?",4,43e68757-853f-7b9d-d285-116a0d41a877
13,"What's happening at Bryant Park?",5,90b5373c-317c-2f4b-b387-c51c72a8b3ef
13,"What's happening at Bryant Park?",6,87d1bf25-588a-742b-6274-23e3bdc97064
13,"What's happening at Bryant Park?",7,69a54b21-a995-3902-5412-bf466e80521d
13,"What's happening at Bryant Park?",8,bcd8f6e9-3a66-6ab8-accb-3013bc866577
13,"What's happening at Bryant Park?",9,7eb92cb8-a425-5a63-7b14-84231035306f
13,"What's happening at Bryant Park?",10,3d0ff2fb-c228-006f-8d2c-812a974e60dc
13,"What's happening at Bryant Park?",11,35e42701-0e60-7c96-f2ae-df55a809efdd
13,"What's happening at Bryant Park?",12,e29b6e84-37c6-0119-7e92-eaca480f6893
13,"What's happening at Bryant Park?",13,bed0b708-11f4-cf65-c8fa-0fbc2f4d5bb4
13,"What's happening at Bryant Park?",14,a6f7a697-565f-a412-27a3-6dfe5bfaaa2c
13,"What's happening at Bryant Park?",15,aa98f9ad-557c-2b84-967b-07503a5b3f96
13,"What's happening at Bryant Park?",16,c6b9c482-87e9-ba47-2946-946db19f2c21
13,"What's happening at Bryant Park?",17,7d0c3de6-7367-7f49-8dd9-58ec718cedff
13,"What's happening at Bryant Park?",18,0adddfb9-e35e-58fa-f424-fdaa96b95533
13,"What's happening at Bryant Park?",19,a481db24-928d-fa42-2dcc-76175fcb255d
13,"What's happening at Bryant Park?",20,af18d9a4-0efd-fcfc-9466-96920367e468
13,"What's happening at Bryant Park?",21,a9e65ecb-40da-74c6-c61a-57362d919f48
13,"What's happening at Bryant Park?",22,d8434141-2de2-3cac-e27c-4fe8dcffad2a
13,"What's happening at Bryant Park?",23,756ca37c-d7ef-da47-9b29-62517f92b696
13,"What's happening at Bryant Park?",24,669cce96-c871-1b0e-2147-2bf00cadbca7
13,"What's happening at Bryant Park?",25,499984ba-56ac-5503-06a9-8c720ab3a0b5
13,"What's happening at Bryant Park?",26,afa5ceef-cc5c-3314-4b38-c1559d0bcd98
13,"What's happening at Bryant Park?",27,e6fb8080-2e6d-7408-dfc1-6453367c473a
13,"What's happening at Bryant Park?",28,06fec95f-4717-99f2-fdd7-e907724ec2fe
13,"What's happening at Bryant Park?",29,3f0b7041-c770-6dff-58ed-6668505a88a0
13,"What's happening at Bryant Park?",30,fc955a4f-b3b2-aa82-d90a-05a7c0572243
13,"What's happening at Bryant Park?",31,4e3791ca-d39a-c3b8-a167-b2324c2b493e
13,"What's happening at Bryant Park?",32,ec165d07-35f5-525e-f8c2-a787befb331f
13,"What's happening at Bryant Park?",33,16632b0f-aee2-4260-08bd-c3afbcd0508e
13,"What's happening at Bryant Park?",34,bf5a53ed-6757-0129-20d7-7575bec5142b
13,"What's happening at Bryant Park?",35,3289d7f5-eb61-65f4-c255-454e0490150c
13,"What's happening at Bryant Park?",36,1a5a7623-9e08-8d4b-0444-025f31a7a5bb
13,"What's happening at Bryant Park?",37,85bb3b5b-9a95-8b73-6f88-5390118240b7
13,"What's happening at Bryant Park?",38,ef6a2ed3-ef2b-ed61-8351-220a23035ee1
13,"What's happening at Bryant Park?",39,9f8f5693-849a-ed41-426d-8a1341f2dfd6
13,"What's happening at Bryant Park?",40,5424e829-8931-626b-6885-4a4bcc038154
13,"What's happening at Bryant Park?",41,eb9e821c-f090-183f-408c-fa98250c7e6a
13,"What's happening at Bryant Park?",42,3bcffc43-a19c-d820-3739-12e8d7992bdd
13,"What's happening at Bryant Park?",43,7c99ceb9-4f12-7d27-b2d8-e177e1bc0bd5
13,"What's happening at Bryant Park?",44,e91c2c77-0103-3bfb-e54a-9ffd0f144c33
13,"What's happening at Bryant Park?",45,71f2a897-a6fe-1d44-9606-ffddb7a28026
13,"What's happening at Bryant Park?",46,08b41542-148f-dc81-2f79-116971c543ab
13,"What's happening at Bryant Park?",47,a5b3a631-247c-f3cf-7037-478437fed91d
13,"What's happening at Bryant Park?",48,3340153c-727f-d094-4d40-6ecd47b9e36a
13,"What's happening at Bryant Park?",49,ff05a262-3139-a301-f3f1-4d3c2b858385
13,"What's happening at Bryant Park?",50,b348f22a-b0f4-bcb7-eae5-4d320a7b06e6
13,"What's happening at Bryant Park?",51,5445cf6b-2f49-962a-4150-9ce71a15e362
13,"What's happening at Bryant Park?",52,53f21e98-9b9f-3ecf-4d8b-cd353a0b049c
13,"What's happening at Bryant Park?",53,53b49c9b-b835-d49f-03fe-99e114b61590
13,"What's happening at Bryant Park?",54,a89838bf-dfd1-4063-304c-0b3e84aa5190
13,"What's happening at Bryant Park?",55,6ea463cd-f5ec-76a3-a737-ec93b24f7e63
13,"What's happening at Bryant Park?",56,4fa28fa4-3be4-b56a-5561-919d71a393f1
13,"What's happening at Bryant Park?",57,6483e074-b3f5-4f37-7844-6ed1ca8330d6
13,"What's happening at Bryant Park?",58,14b3e41d-c4ed-a39d-82b7-95fc724eeab8
13,"What's happening at Bryant Park?",59,2bf7178b-3d02-b367-d6c9-d0c7cb5775f9
13,"What's happening at Bryant Park?",60,9e2de9ee-5504-8017-d25b-389edfd2a90c
13,"What's happening at Bryant Park?",61,52a4f478-0dd7-421e-4fe3-bd62db7e6848
13,"What's happening at Bryant Park?",62,1adf0d47-5801-a7d1-7385-13926eaa2112
13,"What's happening at Bryant Park?",63,51c38721-7479-929f-a758-1c432d7ad4b8
13,"What's happening at Bryant Park?",64,d3400513-b404-e3ba-e0bb-f0c6168e0212
13,"What's happening at Bryant Park?",65,628af73c-84e0-21f6-2a2b-1700a86dff8c
13,"What's happening at Bryant Park?",66,05e515da-18d3-9144-3a92-40e1a6d918f2
13,"What's happening at Bryant Park?",67,db8d6fb7-8da6-2f11-34a3-77dd3eab94ee
13,"What's happening at Bryant Park?",68,7d566e19-8d8e-fcc1-dd47-da5aa4daac90
13,"What's happening at Bryant Park?",69,0c40bb28-27f6-165d-2e06-4b92b549442d
13,"What's happening at Bryant Park?",70,df699610-4e77-1cd8-bcc9-d37dc59bcb33
13,"What's happening at Bryant Park?",71,a1ca0675-b0f1-6219-c6d2-f3da08c8e362
13,"What's happening at Bryant Park?",72,fee6b9cc-af04-53e2-5da3-a30957c3b5bf
13,"What's happening at Bryant Park?",73,b835a9ea-a3db-1d27-8da9-698e166deaa2
13,"What's happening at Bryant Park?",74,3581f6f9-d74f-2930-7cbf-82903d7fd9b4
13,"What's happening at Bryant Park?",75,1cb0c42d-f7a5-3ef3-9dde-ab757fa88e8a
13,"What's happening at Bryant Park?",76,ad79d119-109e-69c9-5430-1d199d56ffff
13,"What's happening at Bryant Park?",77,83c985e8-660e-c22a-71c6-ff88c374674b
13,"What's happening at Bryant Park?",78,728ae5d1-3b04-57a6-c146-9b3970a63262
13,"What's happening at Bryant Park?",79,3dde2e19-b29d-233f-3dbb-1f9c26e68eb8
13,"What's happening at Bryant Park?",80,a52abfb3-38fa-fe57-ad45-4590f74763f4
13,"What's happening at Bryant Park?",81,bade8a5e-111a-37e7-347c-210b6377224c
13,"What's happening at Bryant Park?",82,fd242173-cd37-577c-dc25-15bbd5ce0e32
13,"What's happening at Bryant Park?",83,82eb38ca-e25f-346d-fe06-bc45bf2bd53e
13,"What's happening at Bryant Park?",84,3e251a1f-d441-e3ec-9e0a-a1faa82dee60
13,"What's happening at Bryant Park?",85,d0252d77-7d6e-23a1-4533-1a9e510c0f53
13,"What's happening at Bryant Park?",86,85fd4591-8ad1-8cb1-84ab-fe41bb46bbb2
13,"What's happening at Bryant Park?",87,6e0bf96a-a433-b2cf-f21b-46ba4a3306d8
13,"What's happening at Bryant Park?",88,b06b3bd8-428a-ad94-ef65-bb289b455712
13,"What's happening at Bryant Park?",89,3cbca495-ac93-f11a-a78f-720794af29b7
13,"What's happening at Bryant Park?",90,8fee813c-e691-b1c7-0fbc-066d0e733ebb
13,"What's happening at Bryant Park?",91,4a641acd-3948-b9dc-28ba-0800ddfdea5d
13,"What's happening at Bryant Park?",92,c500fa33-c1ad-f30e-fa76-c88d29b15e91
13,"What's happening at Bryant Park?",93,9ad48c1e-d585-e3cb-98f2-556988d0b1d7
13,"What's happening at Bryant Park?",94,d32e1ec5-b230-cf3f-a007-1ddfc1d165c0
13,"What's happening at Bryant Park?",95,abc61b48-2dfc-6f08-5d66-0ca28cc8e0f5
13,"What's happening at Bryant Park?",96,3732c5a8-e63f-4959-881e-5a030b1690d0
13,"What's happening at Bryant Park?",97,865b15bf-64fd-f5e7-2bfd-5476b2dabc49
13,"What's happening at Bryant Park?",98,50365900-1038-c957-51fd-13f3042b128f
13,"What's happening at Bryant Park?",99,63b4439c-c00f-4e85-f940-4a0b5d25340d
13,"What's happening at Bryant Park?",100,66818faa-ea8d-00b9-bcd1-4271a35d93db
13,"What's happening at Bryant Park?",101,fe239f23-b422-097f-ca1a-c8d354e59937
13,"What's happening at Bryant Park?",102,6cc59e2c-cfc3-1d52-34e2-5e7fb53da047
13,"What's happening at Bryant Park?",103,4f4bf320-9cc9-9804-5abd-f9b2f1ad7ea8
13,"What's happening at Bryant Park?",104,983b59c9-c007-5732-1148-ab2e2af2fe2f
13,"What's happening at Bryant Park?",105,af9c5271-0501-83b1-c93f-45a91c3eb973
13,"What's happening at Bryant Park?",106,4e1eb9a8-cdef-8cbc-f99e-ca372a796017
13,"What's happening at Bryant Park?",107,74476dbd-d596-cc09-8622-7e52c1111a74
13,"What's happening at Bryant Park?",108,c8f829b9-53ef-de0b-9470-663bf51989e3
13,"What's happening at Bryant Park?",109,9cf6afb7-6737-16c2-683f-f0988ad19ffa
13,"What's happening at Bryant Park?",110,7cc03fa6-ef47-95b3-103b-7b9a5e877c1a
13,"What's happening at Bryant Park?",111,dc957c37-f21c-a287-1855-c7318197934c
13,"What's happening at Bryant Park?",112,73416917-af96-5336-a360-2f3d3986c272
13,"What's happening at Bryant Park?",113,329e9878-b3fa-998d-9d87-b877a5e0f2a0
13,"What's happening at Bryant Park?",114,10aa49d9-7694-0825-8501-69323db1f5d2
13,"What's happening at Bryant Park?",115,59ce3aaf-9fc1-633e-303a-c4e3ade889fd
13,"What's happening at Bryant Park?",116,3224ea40-526a-cd10-83de-7bc7c48642eb
13,"What's happening at Bryant Park?",117,a59027a7-34b8-e71a-118f-62760c4be1d0
13,"What's happening at Bryant Park?",118,43db1f46-e59e-bee4-83d5-840f2d848e4d
13,"What's happening at Bryant Park?",119,e58b9522-ac35-ce62-bf8a-e9d9e3268b40
13,"What's happening at Bryant Park?",120,e480d437-ad73-f108-8896-fe0bc2b706a8
13,"What's happening at Bryant Park?",121,779ecca6-a625-691c-9b09-69c963beb279
13,"What's happening at Bryant Park?",122,cca3c2fa-1f57-5a02-8da2-36a0fe9063a1
13,"What's happening at Bryant Park?",123,b93a6dc0-3c4e-b2a4-dd62-f43dc782e58f
13,"What's happening at Bryant Park?",124,b17ed4f9-f7ec-80ae-f005-ae96eb665739
13,"What's happening at Bryant Park?",125,19fc9dbb-edb3-48dd-9625-3e784a539842
13,"What's happening at Bryant Park?",126,e34a20bd-d7e6-1921-5562-29fcf73e2247
13,"What's happening at Bryant Park?",127,a4d63665-cdc3-126f-8a94-b8f6e267731c
13,"What's happening at Bryant Park?",128,16e2fa58-54e0-8500-b09f-2ceb22ced01e
13,"What's happening at Bryant Park?",129,9efc305f-2403-e356-9f7b-1b6acad9b19f
13,"What's happening at Bryant Park?",130,4b2a5242-7306-047b-8acc-342e60ff5c5b
13,"What's happening at Bryant Park?",131,6c1616d1-399f-0ad3-fcba-9427dbb0daea
13,"What's happening at Bryant Park?",132,44e0a09a-5e7f-b883-7665-3d32bd475b8b
13,"What's happening at Bryant Park?",133,f0f7a0db-c28a-ddeb-484c-5452068e53e7
13,"What's happening at Bryant Park?",134,dcbcb7e3-93d2-0be7-c1de-ac9296796cbc
13,"What's happening at Bryant Park?",135,32ebed19-f766-1a9b-8b61-e3dbef51fcf3
13,"What's happening at Bryant Park?",136,6418710b-2ea0-72e6-8595-e151019b385d
13,"What's happening at Bryant Park?",137,d48756a2-ddb4-fa26-d550-90a791013fc6
13,"What's happening at Bryant Park?",138,d8e74e10-db6d-b27b-52ad-9fe764c24d04
13,"What's happening at Bryant Park?",139,e86c0d50-aae8-a5f9-d729-bfc0eeb3acb6
13,"What's happening at Bryant Park?",140,b5f9390b-df1e-2498-9ec0-1abfef9ba2a6
13,"What's happening at Bryant Park?",141,1f345b4e-89f8-0be0-7ca8-f42e5cc5867d
13,"What's happening at Bryant Park?",142,f5bb56f8-4363-9bf6-ae2d-82b1ddb01930
13,"What's happening at Bryant Park?",143,9220ce1e-657e-fa58-7171-54be24971ec3
13,"What's happening at Bryant Park?",144,6126b555-4f33-84ee-30e5-7833e9da4e4e
13,"What's happening at Bryant Park?",145,eb570bb2-2dab-374b-be36-4659d6286fea
13,"What's happening at Bryant Park?",146,06ea9c61-5dac-f654-6348-77e8b8659024
13,"What's happening at Bryant Park?",147,27029a54-9b9f-5119-3c05-ea70fb25cf1a
13,"What's happening at Bryant Park?",148,860e65c6-2261-a1f5-d030-f375f231f536
13,"What's happening at Bryant Park?",149,036ca492-8b94-9302-a529-62fbb6d1e185
13,"What's happening at Bryant Park?",150,bc43ef4c-7099-0902-83db-87f3a0137de3
13,"What's happening at Bryant Park?",151,a08204a8-01bd-f111-e0ab-84d8ae9fb4a7
13,"What's happening at Bryant Park?",152,22065ce8-c1a2-483d-63a3-8b2ab48a235d
13,"What's happening at Bryant Park?",153,a381c4c9-c334-f39b-7cbc-f67da452832e
13,"What's happening at Bryant Park?",154,6f3baf38-daea-8ef1-90bd-f1c9bcb02073
13,"What's happening at Bryant Park?",155,e1ce61f6-ef01-448d-ad74-6952713434a1
13,"What's happening at Bryant Park?",156,4632fe90-3f94-55e4-ee73-e9cae46e56d6
13,"What's happening at Bryant Park?",157,6cd23ef6-184a-acc0-8008-1a0bd8a30f2c
13,"What's happening at Bryant Park?",158,fb8cad3d-5304-1d12-2bfc-7918551ff687
13,"What's happening at Bryant Park?",159,87095fd8-ff8f-68d8-2fff-6538d15da977
13,"What's happening at Bryant Park?",160,63334646-8d46-cdf7-84c0-0d8b2c5e6cca
14,"I want to volunteer and give back to the community",1,9e0c79d3-f989-8865-d136-3a1824c49e13
14,"I want to volunteer and give back to the community",2,addee137-39dc-4459-ac41-0c22b5f3e888
14,"I want to volunteer and give back to the community",3,a6e296a4-26c5-9303-8dc4-b283e87fef5f
14,"I want to volunteer and give back to the community",4,c8dc6d7e-51e9-1853-1844-7429009b7b9f
14,"I want to volunteer and give back to the community",5,130e69f8-1d16-a1f2-1a01-10e5c301940f
14,"I want to volunteer and give back to the community",6,6c1616d1-399f-0ad3-fcba-9427dbb0daea
14,"I want to volunteer and give back to the community",7,983b59c9-c007-5732-1148-ab2e2af2fe2f
